unidade;setor;ano;mes;exames_img;exame_img_por_paciente;exames_lab;exame_lab_por_paciente
MOV;UNIDADE URGÊNCIA/EMERGÊNCIA;2023;10;81;;1356;
MOV;UNIDADE URGÊNCIA/EMERGÊNCIA - INTERNAÇÃO;2023;10;5;0,02074688796680498;180;0,7468879668049793
MOV;UTI - ADULTO;2023;10;119;3,051282051282051;3446;88,35897435897436
MOV;UTI - NEONATAL;2023;10;122;4,88;555;22,2
MOV;ALOJAMENTO CONJUNTO;2023;11;45;1,1538461538461537;486;12,461538461538462
MOV;CASA DA GESTANTE BEBÊ E PUÉRPERA;2023;11;2;;7;
MOV;CLINICA CIRÚRGICA;2023;11;167;4,282051282051282;1111;28,487179487179485
MOV;MOV - LOCAL NASCIMENTO - RN;2023;11;4;;54;
MOV;PRÉ-PARTO;2023;11;23;0,27710843373493976;593;7,144578313253012
MOV;SALA DE ESPERA - BLOCO CIRÚRGICO;2023;11;0;0,0;7;0,2
MOV;SALA DE ESPERA - BLOCO OBSTÉTRICO;2023;11;0;0,0;9;2,25
MOV;UNIDADE DE CUIDADO INTERMEDIÁRIO NEONATAL CANGURU;2023;11;3;;23;
MOV;UNIDADE DE CUIDADO INTERMEDIÁRIO NEONATAL CONVENCIONAL;2023;11;53;3,533333333333333;258;17,2
MOV;UNIDADE INTERNACAO ALTO-RISCO OBSTETRICO;2023;11;52;0,9122807017543859;890;15,614035087719298
MOV;UNIDADE URGÊNCIA/EMERGÊNCIA;2023;11;62;;1828;
MOV;UNIDADE URGÊNCIA/EMERGÊNCIA - INTERNAÇÃO;2023;11;2;0,007326007326007326;302;1,1062271062271063
MOV;UTI - ADULTO;2023;11;130;3,611111111111111;2486;69,05555555555556
MOV;UTI - NEONATAL;2023;11;120;6,315789473684211;484;25,473684210526315
MOV;ALOJAMENTO CONJUNTO;2023;12;38;0,6551724137931034;550;9,482758620689655
MOV;CLINICA CIRÚRGICA;2023;12;138;2,875;1006;20,958333333333332
MOV;LABORATÓRIO ANALISES CLINICAS;2023;12;0;;6;
MOV;MOV - LOCAL NASCIMENTO - RN;2023;12;6;;68;
MOV;PRÉ-PARTO;2023;12;31;0,34065934065934067;695;7,637362637362638
MOV;SALA DE ESPERA - BLOCO CIRÚRGICO;2023;12;1;0,018867924528301886;2;0,03773584905660377
MOV;UNIDADE DE CUIDADO INTERMEDIÁRIO NEONATAL CANGURU;2023;12;7;7,0;22;22,0
MOV;UNIDADE DE CUIDADO INTERMEDIÁRIO NEONATAL CONVENCIONAL;2023;12;38;2,235294117647059;237;13,941176470588236
MOV;UNIDADE INTERNACAO ALTO-RISCO OBSTETRICO;2023;12;82;1,5471698113207548;968;18,264150943396228
MOV;UNIDADE URGÊNCIA/EMERGÊNCIA;2023;12;69;;1781;
MOV;UNIDADE URGÊNCIA/EMERGÊNCIA - INTERNAÇÃO;2023;12;3;0,011764705882352941;219;0,8588235294117647
MOV;UTI - ADULTO;2023;12;111;4,111111111111111;2481;91,88888888888889
MOV;UTI - NEONATAL;2023;12;208;11,555555555555555;688;38,22222222222222
MOV;ALOJAMENTO CONJUNTO;2024;1;76;2,054054054054054;732;19,783783783783782
MOV;CLINICA CIRÚRGICA;2024;1;172;4,0;1096;25,488372093023255
MOV;LABORATÓRIO ANALISES CLINICAS;2024;1;0;;4;
MOV;MOV - LOCAL NASCIMENTO - RN;2024;1;5;;42;
MOV;PRÉ-PARTO;2024;1;18;0,17142857142857143;785;7,476190476190476
MOV;SALA DE ESPERA - BLOCO CIRÚRGICO;2024;1;0;0,0;2;0,047619047619047616
MOV;ULTRASSONOGRAFIA;2024;1;0;;5;
MOV;UNIDADE DE CUIDADO INTERMEDIÁRIO NEONATAL CANGURU;2024;1;26;;68;
MOV;UNIDADE DE CUIDADO INTERMEDIÁRIO NEONATAL CONVENCIONAL;2024;1;37;2,642857142857143;321;22,928571428571427
MOV;UNIDADE INTERNACAO ALTO-RISCO OBSTETRICO;2024;1;97;2,3658536585365852;623;15,195121951219512
MOV;UNIDADE URGÊNCIA/EMERGÊNCIA;2024;1;93;;2036;
MOV;UNIDADE URGÊNCIA/EMERGÊNCIA - INTERNAÇÃO;2024;1;8;0,03333333333333333;280;1,1666666666666667
MOV;UTI - ADULTO;2024;1;144;3,3488372093023258;2731;63,51162790697674
MOV;UTI - NEONATAL;2024;1;138;10,615384615384615;619;47,61538461538461
MOV;ALOJAMENTO CONJUNTO;2024;2;36;0,6428571428571429;768;13,714285714285714
MOV;CLINICA CIRÚRGICA;2024;2;171;4,621621621621622;1018;27,513513513513512
MOV;MOV - LOCAL NASCIMENTO - RN;2024;2;13;;62;
MOV;PRÉ-PARTO;2024;2;9;0,09183673469387756;630;6,428571428571429
MOV;SALA DE ESPERA - BLOCO CIRÚRGICO;2024;2;0;0,0;7;0,21875
MOV;SALA DE ESPERA - BLOCO OBSTÉTRICO;2024;2;1;0,1;4;0,4
MOV;UNIDADE DE CUIDADO INTERMEDIÁRIO NEONATAL CANGURU;2024;2;8;;19;
MOV;UNIDADE DE CUIDADO INTERMEDIÁRIO NEONATAL CONVENCIONAL;2024;2;75;8,333333333333334;345;38,333333333333336
MOV;UNIDADE INTERNACAO ALTO-RISCO OBSTETRICO;2024;2;80;1,7391304347826086;1237;26,891304347826086
MOV;UNIDADE URGÊNCIA/EMERGÊNCIA;2024;2;104;;2064;
MOV;UNIDADE URGÊNCIA/EMERGÊNCIA - INTERNAÇÃO;2024;2;11;0,04;279;1,0145454545454546
MOV;UTI - ADULTO;2024;2;106;2,9444444444444446;2920;81,11111111111111
MOV;UTI - NEONATAL;2024;2;173;12,357142857142858;740;52,857142857142854
MOV;ALOJAMENTO CONJUNTO;2024;3;49;0,9074074074074074;966;17,88888888888889
MOV;CLINICA CIRÚRGICA;2024;3;131;3,1951219512195124;1251;30,51219512195122
MOV;MOV - LOCAL NASCIMENTO - RN;2024;3;13;;82;
MOV;PRÉ-PARTO;2024;3;13;0,11818181818181818;873;7,9363636363636365
MOV;SALA DE ESPERA - BLOCO CIRÚRGICO;2024;3;0;0,0;25;0,9259259259259259
MOV;SALA DE ESPERA - BLOCO OBSTÉTRICO;2024;3;1;0,1;28;2,8
MOV;UNIDADE DE CUIDADO INTERMEDIÁRIO NEONATAL CONVENCIONAL;2024;3;56;5,6;289;28,9
MOV;UNIDADE INTERNACAO ALTO-RISCO OBSTETRICO;2024;3;101;1,7413793103448276;1603;27,637931034482758
MOV;UNIDADE URGÊNCIA/EMERGÊNCIA;2024;3;75;;2232;
MOV;UNIDADE URGÊNCIA/EMERGÊNCIA - INTERNAÇÃO;2024;3;2;0,007194244604316547;300;1,079136690647482
MOV;UTI - ADULTO;2024;3;101;3,2580645161290325;3677;118,61290322580645
MOV;UTI - NEONATAL;2024;3;161;10,0625;798;49,875
MOV;ALOJAMENTO CONJUNTO;2024;4;55;0,9821428571428571;935;16,696428571428573
MOV;BLOCO CIRÚRGICO;2024;4;0;;1;
MOV;CASA DA GESTANTE BEBÊ E PUÉRPERA;2024;4;1;;18;
MOV;CLINICA CIRÚRGICA;2024;4;189;3,7058823529411766;1518;29,764705882352942
MOV;MOV - LOCAL NASCIMENTO - RN;2024;4;4;;37;
MOV;PRÉ-PARTO;2024;4;25;0,25252525252525254;551;5,565656565656566
MOV;SALA DE ESPERA - BLOCO CIRÚRGICO;2024;4;0;0,0;4;0,07272727272727272
MOV;SALA DE ESPERA - BLOCO OBSTÉTRICO;2024;4;1;0,25;20;5,0
MOV;UNIDADE DE CUIDADO INTERMEDIÁRIO NEONATAL CONVENCIONAL;2024;4;51;4,636363636363637;344;31,272727272727273
MOV;UNIDADE INTERNACAO ALTO-RISCO OBSTETRICO;2024;4;18;0,8181818181818182;721;32,77272727272727
MOV;UNIDADE URGÊNCIA/EMERGÊNCIA;2024;4;80;;1935;
MOV;UNIDADE URGÊNCIA/EMERGÊNCIA - INTERNAÇÃO;2024;4;4;0,014388489208633094;269;0,9676258992805755
MOV;UTI - ADULTO;2024;4;118;4,214285714285714;3153;112,60714285714286
MOV;UTI - NEONATAL;2024;4;118;6,9411764705882355;617;36,294117647058826
MOV;ALOJAMENTO CONJUNTO;2024;5;91;1,6851851851851851;859;15,907407407407407
MOV;CLINICA CIRÚRGICA;2024;5;96;2,341463414634146;973;23,73170731707317
MOV;MOV - LOCAL NASCIMENTO - RN;2024;5;11;;50;
MOV;PRÉ-PARTO;2024;5;27;0,2621359223300971;753;7,310679611650485
MOV;SALA DE ESPERA - BLOCO CIRÚRGICO;2024;5;0;0,0;11;0,21153846153846154
MOV;SALA DE ESPERA - BLOCO OBSTÉTRICO;2024;5;0;0,0;13;6,5
MOV;UNIDADE DE CUIDADO INTERMEDIÁRIO NEONATAL CANGURU;2024;5;9;;47;
MOV;UNIDADE DE CUIDADO INTERMEDIÁRIO NEONATAL CONVENCIONAL;2024;5;38;5,428571428571429;216;30,857142857142858
MOV;UNIDADE INTERNACAO ALTO-RISCO OBSTETRICO;2024;5;85;2,2972972972972974;1283;34,67567567567568
MOV;UNIDADE URGÊNCIA/EMERGÊNCIA;2024;5;87;;2076;
MOV;UNIDADE URGÊNCIA/EMERGÊNCIA - INTERNAÇÃO;2024;5;4;0,014388489208633094;338;1,2158273381294964
MOV;UTI - ADULTO;2024;5;137;4,566666666666666;4385;146,16666666666666
MOV;UTI - NEONATAL;2024;5;112;6,222222222222222;452;25,11111111111111
MOV;ALOJAMENTO CONJUNTO;2024;6;21;0,5;592;14,095238095238095
MOV;CLINICA CIRÚRGICA;2024;6;102;3,1875;1134;35,4375
MOV;MOV - LOCAL NASCIMENTO - RN;2024;6;12;;48;
MOV;PRÉ-PARTO;2024;6;25;0,30864197530864196;652;8,049382716049383
MOV;SALA DE ESPERA - BLOCO CIRÚRGICO;2024;6;0;0,0;6;0,12244897959183673
MOV;SALA DE ESPERA - BLOCO OBSTÉTRICO;2024;6;0;;1;
MOV;UNIDADE DE CUIDADO INTERMEDIÁRIO NEONATAL CANGURU;2024;6;1;;19;
MOV;UNIDADE DE CUIDADO INTERMEDIÁRIO NEONATAL CONVENCIONAL;2024;6;62;10,333333333333334;238;39,666666666666664
MOV;UNIDADE INTERNACAO ALTO-RISCO OBSTETRICO;2024;6;65;1,7105263157894737;1291;33,973684210526315
MOV;UNIDADE URGÊNCIA/EMERGÊNCIA;2024;6;83;;1886;
MOV;UNIDADE URGÊNCIA/EMERGÊNCIA - INTERNAÇÃO;2024;6;3;0,011494252873563218;365;1,3984674329501916
MOV;UTI - ADULTO;2024;6;126;2,8636363636363638;3802;86,4090909090909
MOV;UTI - NEONATAL;2024;6;135;7,9411764705882355;436;25,647058823529413
MOV;ALOJAMENTO CONJUNTO;2024;7;37;0,6607142857142857;536;9,571428571428571
MOV;CASA DA GESTANTE BEBÊ E PUÉRPERA;2024;7;2;;6;
MOV;CLINICA CIRÚRGICA;2024;7;45;1,5;715;23,833333333333332
MOV;MOV - LOCAL NASCIMENTO - RN;2024;7;8;;59;
MOV;PRÉ-PARTO;2024;7;27;0,2967032967032967;587;6,450549450549451
MOV;SALA DE ESPERA - BLOCO CIRÚRGICO;2024;7;1;0,022222222222222223;11;0,24444444444444444
MOV;SALA DE ESPERA - BLOCO OBSTÉTRICO;2024;7;0;;11;
MOV;UNIDADE DE CUIDADO INTERMEDIÁRIO NEONATAL CANGURU;2024;7;3;;20;
MOV;UNIDADE DE CUIDADO INTERMEDIÁRIO NEONATAL CONVENCIONAL;2024;7;42;8,4;201;40,2
MOV;UNIDADE INTERNACAO ALTO-RISCO OBSTETRICO;2024;7;52;1,1063829787234043;720;15,319148936170214
MOV;UNIDADE URGÊNCIA/EMERGÊNCIA;2024;7;66;;1805;
MOV;UNIDADE URGÊNCIA/EMERGÊNCIA - INTERNAÇÃO;2024;7;1;0,003968253968253968;228;0,9047619047619048
MOV;UTI - ADULTO;2024;7;86;3,0714285714285716;2247;80,25
MOV;UTI - NEONATAL;2024;7;153;9,0;598;35,1764705882353
MOV;ALOJAMENTO CONJUNTO;2024;8;41;0,6949152542372882;585;9,915254237288135
MOV;CLINICA CIRÚRGICA;2024;8;47;1,3428571428571427;552;15,771428571428572
MOV;MOV - LOCAL NASCIMENTO - RN;2024;8;9;;51;
MOV;PRÉ-PARTO;2024;8;29;0,3118279569892473;705;7,580645161290323
MOV;SALA DE ESPERA - BLOCO CIRÚRGICO;2024;8;0;0,0;10;0,2222222222222222
MOV;UNIDADE DE CUIDADO INTERMEDIÁRIO NEONATAL CANGURU;2024;8;5;;25;
MOV;UNIDADE DE CUIDADO INTERMEDIÁRIO NEONATAL CONVENCIONAL;2024;8;42;3,230769230769231;205;15,76923076923077
MOV;UNIDADE INTERNACAO ALTO-RISCO OBSTETRICO;2024;8;110;3,142857142857143;721;20,6
MOV;UNIDADE URGÊNCIA/EMERGÊNCIA;2024;8;65;;1744;
MOV;UNIDADE URGÊNCIA/EMERGÊNCIA - INTERNAÇÃO;2024;8;3;0,011363636363636364;299;1,1325757575757576
MOV;UTI - ADULTO;2024;8;137;4,724137931034483;3176;109,51724137931035
MOV;UTI - NEONATAL;2024;8;117;6,882352941176471;518;30,470588235294116
MOV;ALOJAMENTO CONJUNTO;2024;9;89;2,0697674418604652;563;13,093023255813954
MOV;CLINICA CIRÚRGICA;2024;9;93;3,875;696;29,0
MOV;MOV - LOCAL NASCIMENTO - RN;2024;9;12;;26;
MOV;PRÉ-PARTO;2024;9;25;0,2631578947368421;602;6,336842105263158
MOV;SALA DE ESPERA - BLOCO CIRÚRGICO;2024;9;1;0,018867924528301886;10;0,18867924528301888
MOV;SALA DE ESPERA - BLOCO OBSTÉTRICO;2024;9;0;0,0;8;4,0
MOV;UNIDADE DE CUIDADO INTERMEDIÁRIO NEONATAL CANGURU;2024;9;11;;28;
MOV;UNIDADE DE CUIDADO INTERMEDIÁRIO NEONATAL CONVENCIONAL;2024;9;42;2,625;265;16,5625
MOV;UNIDADE INTERNACAO ALTO-RISCO OBSTETRICO;2024;9;75;1,7045454545454546;831;18,886363636363637
MOV;UNIDADE URGÊNCIA/EMERGÊNCIA;2024;9;68;;2013;
MOV;UNIDADE URGÊNCIA/EMERGÊNCIA - INTERNAÇÃO;2024;9;2;0,006802721088435374;365;1,2414965986394557
MOV;UTI - ADULTO;2024;9;137;3,6052631578947367;2763;72,71052631578948
MOV;UTI - NEONATAL;2024;9;148;8,222222222222221;623;34,611111111111114
MOV;ALOJAMENTO CONJUNTO;2024;10;61;1,564102564102564;604;15,487179487179487
MOV;CLINICA CIRÚRGICA;2024;10;94;2,5405405405405403;975;26,35135135135135
MOV;MOV - LOCAL NASCIMENTO - RN;2024;10;10;;19;
MOV;PRÉ-PARTO;2024;10;13;0,1566265060240964;457;5,506024096385542
MOV;UNIDADE DE CUIDADO INTERMEDIÁRIO NEONATAL CANGURU;2024;10;8;;30;
MOV;UNIDADE DE CUIDADO INTERMEDIÁRIO NEONATAL CONVENCIONAL;2024;10;57;7,125;422;52,75
MOV;UNIDADE INTERNACAO ALTO-RISCO OBSTETRICO;2024;10;111;2,8461538461538463;667;17,102564102564102
MOV;UNIDADE URGÊNCIA/EMERGÊNCIA;2024;10;78;;1976;
MOV;UNIDADE URGÊNCIA/EMERGÊNCIA - INTERNAÇÃO;2024;10;6;0,023076923076923078;214;0,823076923076923
MOV;UTI - ADULTO;2024;10;107;2,9722222222222223;3040;84,44444444444444
MOV;UTI - NEONATAL;2024;10;176;8,0;700;31,818181818181817
MOV;ALOJAMENTO CONJUNTO;2024;11;50;1,0638297872340425;815;17,340425531914892
MOV;CLINICA CIRÚRGICA;2024;11;132;3,3846153846153846;880;22,564102564102566
MOV;MOV - LOCAL NASCIMENTO - RN;2024;11;7;;19;
MOV;PRÉ-PARTO;2024;11;15;0,23076923076923078;464;7,138461538461539
MOV;SALA DE ESPERA - BLOCO CIRÚRGICO;2024;11;0;0,0;18;0,72
MOV;SALA DE ESPERA - BLOCO OBSTÉTRICO;2024;11;0;0,0;4;2,0
MOV;UNIDADE DE CUIDADO INTERMEDIÁRIO NEONATAL CANGURU;2024;11;14;;45;
MOV;UNIDADE DE CUIDADO INTERMEDIÁRIO NEONATAL CONVENCIONAL;2024;11;53;4,076923076923077;307;23,615384615384617
MOV;UNIDADE INTERNACAO ALTO-RISCO OBSTETRICO;2024;11;78;2,4375;599;18,71875
MOV;UNIDADE URGÊNCIA/EMERGÊNCIA;2024;11;89;;1757;
MOV;UNIDADE URGÊNCIA/EMERGÊNCIA - INTERNAÇÃO;2024;11;5;0,02145922746781116;187;0,8025751072961373
MOV;UTI - ADULTO;2024;11;97;2,5526315789473686;2530;66,57894736842105
MOV;UTI - NEONATAL;2024;11;171;8,55;711;35,55
MOV;ALOJAMENTO CONJUNTO;2024;12;94;2,088888888888889;769;17,08888888888889
MOV;BANCO DE LEITE HUMANO;2024;12;0;;7;
MOV;CLINICA CIRÚRGICA;2024;12;88;3,0344827586206895;582;20,06896551724138
MOV;MOV - LOCAL NASCIMENTO - RN;2024;12;11;;32;
MOV;PRÉ-PARTO;2024;12;21;0,29577464788732394;540;7,605633802816901
MOV;SALA DE ESPERA - BLOCO CIRÚRGICO;2024;12;1;0,047619047619047616;5;0,23809523809523808
MOV;SALA DE ESPERA - BLOCO OBSTÉTRICO;2024;12;0;0,0;6;6,0
MOV;UNIDADE DE CUIDADO INTERMEDIÁRIO NEONATAL CANGURU;2024;12;8;;71;
MOV;UNIDADE DE CUIDADO INTERMEDIÁRIO NEONATAL CONVENCIONAL;2024;12;72;12,0;264;44,0
MOV;UNIDADE INTERNACAO ALTO-RISCO OBSTETRICO;2024;12;65;1,2264150943396226;611;11,528301886792454
MOV;UNIDADE URGÊNCIA/EMERGÊNCIA;2024;12;66;;1824;
MOV;UNIDADE URGÊNCIA/EMERGÊNCIA - INTERNAÇÃO;2024;12;14;0,05737704918032787;170;0,6967213114754098
MOV;UTI - ADULTO;2024;12;96;3,0;2354;73,5625
MOV;UTI - NEONATAL;2024;12;222;9,652173913043478;1126;48,95652173913044
MOV;ALOJAMENTO CONJUNTO;2025;1;65;0,9420289855072463;727;10,53623188405797
MOV;CASA DA GESTANTE BEBÊ E PUÉRPERA;2025;1;0;;7;
MOV;CLINICA CIRÚRGICA;2025;1;174;5,612903225806452;826;26,64516129032258
MOV;MOV - LOCAL NASCIMENTO - RN;2025;1;11;;14;
MOV;PRÉ-PARTO;2025;1;25;0,26881720430107525;576;6,193548387096774
MOV;SALA DE ESPERA - BLOCO CIRÚRGICO;2025;1;0;0,0;4;0,5
MOV;SALA DE ESPERA - BLOCO OBSTÉTRICO;2025;1;0;0,0;1;0,25
MOV;UNIDADE DE CUIDADO INTERMEDIÁRIO NEONATAL CANGURU;2025;1;7;;41;
MOV;UNIDADE DE CUIDADO INTERMEDIÁRIO NEONATAL CONVENCIONAL;2025;1;70;10,0;357;51,0
MOV;UNIDADE INTERNACAO ALTO-RISCO OBSTETRICO;2025;1;85;2,361111111111111;650;18,055555555555557
MOV;UNIDADE URGÊNCIA/EMERGÊNCIA;2025;1;116;;2159;
MOV;UNIDADE URGÊNCIA/EMERGÊNCIA - INTERNAÇÃO;2025;1;12;0,03934426229508197;247;0,8098360655737705
MOV;UTI - ADULTO;2025;1;144;3,5121951219512195;2684;65,46341463414635
MOV;UTI - NEONATAL;2025;1;231;7,7;855;28,5
MOV;ALOJAMENTO CONJUNTO;2025;2;104;1,5522388059701493;805;12,014925373134329
MOV;CLINICA CIRÚRGICA;2025;2;80;2,6666666666666665;670;22,333333333333332
MOV;MOV - LOCAL NASCIMENTO - RN;2025;2;16;;30;
MOV;PRÉ-PARTO;2025;2;20;0,19607843137254902;524;5,137254901960785
MOV;SALA DE ESPERA - BLOCO CIRÚRGICO;2025;2;0;0,0;25;0,8064516129032258
MOV;SALA DE ESPERA - BLOCO OBSTÉTRICO;2025;2;4;1,0;11;2,75
MOV;UNIDADE DE CUIDADO INTERMEDIÁRIO NEONATAL CANGURU;2025;2;12;;82;
MOV;UNIDADE DE CUIDADO INTERMEDIÁRIO NEONATAL CONVENCIONAL;2025;2;57;5,7;244;24,4
MOV;UNIDADE INTERNACAO ALTO-RISCO OBSTETRICO;2025;2;177;5,9;889;29,633333333333333
MOV;UNIDADE URGÊNCIA/EMERGÊNCIA;2025;2;87;;1889;
MOV;UNIDADE URGÊNCIA/EMERGÊNCIA - INTERNAÇÃO;2025;2;6;0,023809523809523808;223;0,8849206349206349
MOV;UTI - ADULTO;2025;2;107;3,566666666666667;2245;74,83333333333333
MOV;UTI - NEONATAL;2025;2;244;9,76;865;34,6
MOV;ALOJAMENTO CONJUNTO;2025;3;126;1,8805970149253732;828;12,35820895522388
MOV;CLINICA CIRÚRGICA;2025;3;168;5,6;649;21,633333333333333
MOV;MOV - LOCAL NASCIMENTO - RN;2025;3;21;;55;
MOV;PRÉ-PARTO;2025;3;46;0,35384615384615387;944;7,2615384615384615
MOV;SALA DE ESPERA - BLOCO CIRÚRGICO;2025;3;0;0,0;22;0,39285714285714285
MOV;SALA DE ESPERA - BLOCO OBSTÉTRICO;2025;3;0;0,0;33;2,5384615384615383
MOV;UNIDADE DE CUIDADO INTERMEDIÁRIO NEONATAL CANGURU;2025;3;2;2,0;35;35,0
MOV;UNIDADE DE CUIDADO INTERMEDIÁRIO NEONATAL CONVENCIONAL;2025;3;66;3,142857142857143;324;15,428571428571429
MOV;UNIDADE INTERNACAO ALTO-RISCO OBSTETRICO;2025;3;47;0,9791666666666666;598;12,458333333333334
MOV;UNIDADE URGÊNCIA/EMERGÊNCIA;2025;3;71;;2041;
MOV;UNIDADE URGÊNCIA/EMERGÊNCIA - INTERNAÇÃO;2025;3;6;0,022727272727272728;118;0,44696969696969696
MOV;UTI - ADULTO;2025;3;122;3,2972972972972974;2339;63,21621621621622
MOV;UTI - NEONATAL;2025;3;340;26,153846153846153;1067;82,07692307692308
MOV;ALOJAMENTO CONJUNTO;2025;4;85;1,9318181818181819;624;14,181818181818182
MOV;CLINICA CIRÚRGICA;2025;4;198;6,1875;1009;31,53125
MOV;MOV - LOCAL NASCIMENTO - RN;2025;4;9;;42;
MOV;PRÉ-PARTO;2025;4;18;0,15;790;6,583333333333333
MOV;SALA DE ESPERA - BLOCO CIRÚRGICO;2025;4;0;0,0;49;0,9423076923076923
MOV;SALA DE ESPERA - BLOCO OBSTÉTRICO;2025;4;8;0,42105263157894735;17;0,8947368421052632
MOV;UNIDADE DE CUIDADO INTERMEDIÁRIO NEONATAL CANGURU;2025;4;3;3,0;13;13,0
MOV;UNIDADE DE CUIDADO INTERMEDIÁRIO NEONATAL CONVENCIONAL;2025;4;46;11,5;350;87,5
MOV;UNIDADE INTERNACAO ALTO-RISCO OBSTETRICO;2025;4;106;1,962962962962963;736;13,62962962962963
MOV;UNIDADE URGÊNCIA/EMERGÊNCIA;2025;4;70;;2233;
MOV;UNIDADE URGÊNCIA/EMERGÊNCIA - INTERNAÇÃO;2025;4;5;0,020161290322580645;146;0,5887096774193549
MOV;UTI - ADULTO;2025;4;146;3,65;3205;80,125
MOV;UTI - NEONATAL;2025;4;267;14,052631578947368;1077;56,68421052631579
MOV;ALOJAMENTO CONJUNTO;2025;5;106;2,789473684210526;823;21,657894736842106
MOV;CLINICA CIRÚRGICA;2025;5;126;2,0;951;15,095238095238095
MOV;MOV - LOCAL NASCIMENTO - RN;2025;5;11;;47;
MOV;PRÉ-PARTO;2025;5;12;0,10256410256410256;591;5,051282051282051
MOV;SALA DE ESPERA - BLOCO CIRÚRGICO;2025;5;1;0,022222222222222223;11;0,24444444444444444
MOV;SALA DE ESPERA - BLOCO OBSTÉTRICO;2025;5;0;0,0;16;1,4545454545454546
MOV;UNIDADE DE CUIDADO INTERMEDIÁRIO NEONATAL CANGURU;2025;5;1;1,0;19;19,0
MOV;UNIDADE DE CUIDADO INTERMEDIÁRIO NEONATAL CONVENCIONAL;2025;5;57;4,071428571428571;388;27,714285714285715
MOV;UNIDADE INTERNACAO ALTO-RISCO OBSTETRICO;2025;5;89;1,7115384615384615;577;11,096153846153847
MOV;UNIDADE URGÊNCIA/EMERGÊNCIA;2025;5;75;;2176;
MOV;UNIDADE URGÊNCIA/EMERGÊNCIA - INTERNAÇÃO;2025;5;9;0,03529411764705882;191;0,7490196078431373
MOV;UTI - ADULTO;2025;5;136;4,121212121212121;3440;104,24242424242425
MOV;UTI - NEONATAL;2025;5;241;10,954545454545455;1037;47,13636363636363
MOV;ALOJAMENTO CONJUNTO;2025;6;54;1,5;483;13,416666666666666
MOV;CLINICA CIRÚRGICA;2025;6;108;2,16;804;16,08
MOV;MOV - LOCAL NASCIMENTO - RN;2025;6;4;;18;
MOV;PRÉ-PARTO;2025;6;27;0,20454545454545456;640;4,848484848484849
MOV;SALA DE ESPERA - BLOCO CIRÚRGICO;2025;6;0;0,0;1;0,017241379310344827
MOV;SALA DE ESPERA - BLOCO OBSTÉTRICO;2025;6;0;0,0;12;1,0909090909090908
MOV;ULTRASSONOGRAFIA;2025;6;2;;0;
MOV;UNIDADE DE CUIDADO INTERMEDIÁRIO NEONATAL CANGURU;2025;6;16;;66;
MOV;UNIDADE DE CUIDADO INTERMEDIÁRIO NEONATAL CONVENCIONAL;2025;6;115;7,666666666666667;337;22,466666666666665
MOV;UNIDADE INTERNACAO ALTO-RISCO OBSTETRICO;2025;6;64;1,5609756097560976;715;17,4390243902439
MOV;UNIDADE URGÊNCIA/EMERGÊNCIA;2025;6;75;;1845;
MOV;UNIDADE URGÊNCIA/EMERGÊNCIA - INTERNAÇÃO;2025;6;17;0,08018867924528301;142;0,6698113207547169
MOV;UTI - ADULTO;2025;6;141;5,423076923076923;3507;134,8846153846154
MOV;UTI - NEONATAL;2025;6;328;10,933333333333334;1464;48,8
MOV;ALOJAMENTO CONJUNTO;2025;7;67;1,3958333333333333;671;13,979166666666666
MOV;CLINICA CIRÚRGICA;2025;7;157;3,204081632653061;1164;23,755102040816325
MOV;MOV - LOCAL NASCIMENTO - RN;2025;7;8;;23;
MOV;PRÉ-PARTO;2025;7;9;0,08181818181818182;457;4,154545454545454
MOV;SALA DE ESPERA - BLOCO CIRÚRGICO;2025;7;0;0,0;7;0,21212121212121213
MOV;SALA DE ESPERA - BLOCO OBSTÉTRICO;2025;7;0;0,0;5;0,3125
MOV;UNIDADE DE CUIDADO INTERMEDIÁRIO NEONATAL CANGURU;2025;7;14;;30;
MOV;UNIDADE DE CUIDADO INTERMEDIÁRIO NEONATAL CONVENCIONAL;2025;7;124;7,75;535;33,4375
MOV;UNIDADE INTERNACAO ALTO-RISCO OBSTETRICO;2025;7;122;2,0;1187;19,459016393442624
MOV;UNIDADE URGÊNCIA/EMERGÊNCIA;2025;7;56;;2230;
MOV;UNIDADE URGÊNCIA/EMERGÊNCIA - INTERNAÇÃO;2025;7;6;0,03592814371257485;117;0,7005988023952096
MOV;UTI - ADULTO;2025;7;165;5,5;4693;156,43333333333334
MOV;UTI - NEONATAL;2025;7;222;22,2;1038;103,8
MOV;ALOJAMENTO CONJUNTO;2025;8;54;1,2;657;14,6
MOV;CASA DA GESTANTE BEBÊ E PUÉRPERA;2025;8;0;;1;
MOV;CLINICA CIRÚRGICA;2025;8;102;3,4;836;27,866666666666667
MOV;MOV - LOCAL NASCIMENTO - RN;2025;8;6;;38;
MOV;PRÉ-PARTO;2025;8;21;0,168;640;5,12
MOV;SALA DE ESPERA - BLOCO CIRÚRGICO;2025;8;0;0,0;33;2,0625
MOV;SALA DE ESPERA - BLOCO OBSTÉTRICO;2025;8;6;0,1875;99;3,09375
MOV;UNIDADE DE CUIDADO INTERMEDIÁRIO NEONATAL CANGURU;2025;8;5;;18;
MOV;UNIDADE DE CUIDADO INTERMEDIÁRIO NEONATAL CONVENCIONAL;2025;8;88;11,0;502;62,75
